x,y
32.75128507731494,57.00660000000003
31.743009420166025,57.006600000000034
30.751527239972027,57.006600000000034
31.632451317040257,138.82782112377552
31.566427228366962,139.81249585023934
31.374065687210543,140.79604121674288
31.058802487030633,141.75528515320124
30.644214870808653,142.64354235025908
30.11453294896871,143.50425826641467
29.49738209594973,144.29370669823928
28.80428551355727,145.0082920616094
28.046034288359813,145.64562821517555
27.219202678455048,146.21281003991928
26.344452328681953,146.69913111362462
25.430790594294677,147.1050996519238
24.486614454993987,147.43209534206284
23.519741972209893,147.6822820118521
22.537442697808153,147.85852320965236
21.526984820415972,147.96569717763663
20.532809033739618,148.00377756742267
19.54035171876431,147.96995399329666
18.54339892253079,147.84331346929858
17.57200197759736,147.61435102322346
16.635959793786338,147.27126832592157
15.752233276283373,146.80028326085625
14.95960192966462,146.1984103075028
14.290356288167839,145.462896164617
13.780836186424873,144.59484485865426
13.480949144482619,143.64811997625833
13.399939132546193,142.65944504733983
13.493821334666018,141.65506944235273
13.763180803452737,140.68777829777304
14.224624379882819,139.8077074829102
14.868231497687107,139.04537884171907
15.640619337586916,138.42527486068053
16.511252415697136,137.92323912736813
17.42987220642344,137.52694226846887
18.388148660568007,137.2081955000371
19.336515074437713,136.95898378520127
20.320035755750116,136.7513275993659
21.313463866806035,136.5812469831467
22.299270415157086,136.43223539221887
23.28642665719614,136.2828613018044
24.276469373721632,136.13305043706526
25.274082717895514,135.98209400329594
26.24902332422138,135.83233837287727
27.24580000129343,135.64852671202127
28.221389964399343,135.43251493904597
29.165494546041497,135.1652178976298
30.1122627039826,134.8078341933698
31.000243037003287,134.33645545463867
31.632500000000007,134.03714886937146
31.632500000000007,135.04765951189998
31.632500000000007,136.03520293030743
31.63250000000001,137.04078333992368
31.632500000000007,138.0483616949976
45.81525352641941,148.83433217916496
45.55358375549318,147.86544277343754
45.34633628845216,146.8988875976563
45.193785425424586,145.8990968910218
45.09648812174798,144.90154276046758
45.044634537082175,143.90501802686458
45.03000000000001,142.90557659301763
45.03000000000001,141.911693417503
45.03000000000001,140.90757467903518
45.03000000000001,139.91876940432795
45.03000000000001,138.9153342042849
45.030000000000015,137.91182907438986
45.03000000000001,136.91344451444834
45.03000000000001,135.91271307221933
45.03000000000001,134.9092163028024
45.03000000000001,133.91429927591557
45.03000000000001,132.90657556169933
45.030000000000015,131.909775490661
45.03000000000001,130.90080587699867
45.03,129.91860391393158
45.03000000000001,128.91083631711112
45.03000000000001,127.90417278878246
45.03000000000001,126.91155606225396
45.03000000000001,125.90957180139173
45.03000000000001,124.90184050925397
45.03000000000001,123.91043005409972
45.03,122.91420626170323
45.03000000000001,121.90464140478377
45.00990609476181,120.91259010269249
44.92137619530583,119.90786520887255
44.760367439956674,118.92941769752507
44.521516563457105,117.96781960258117
44.19168081959144,117.0050272276797
43.79126029344877,116.10860920706386
43.29626584817049,115.22765818107409
42.7337999820841,114.41287114686887
42.086480885592685,113.6357773480061
41.37833734802246,112.92247913513188
40.62467397222209,112.27768564229133
39.82320615815924,111.69008791597416
38.9681831767212,111.15046447405447
38.09796106933595,110.67559841308599
37.19679797259181,110.24886297388556
36.26937918169028,109.86765125237028
35.32021228527189,109.52939385164385
34.368162260010436,109.23572089212482
33.40409337284044,108.97911961799343
32.43193651485016,108.75718111461495
31.45546244430662,108.56754531133777
30.46144703902946,108.40539980763424
29.4691371654364,108.27177160170018
28.48190883555519,108.16442633624277
27.484613982878052,108.0798335555842
26.478906964669033,108.01696848340566
25.48573395994138,107.9754312634177
24.488240906156143,107.9528857647683
23.48519191120614,107.94858678880148
22.481149783979678,107.96724127285358
21.480135892008413,108.01153900832959
20.483698612598232,108.08211344773039
19.493447038737884,108.17954055298061
18.49434047162473,108.30670859071047
17.505749203354544,108.46256283801137
16.529521229237776,108.64745768735477
15.552311648060565,108.86533794600139
14.592405350650731,109.11355803113052
13.623532818541083,109.40118104008377
12.678521183761449,109.72078745109263
11.746732123442643,110.07746680173966
10.82010322053679,110.47770655376692
9.928595515862439,110.91114517196635
9.041943433177403,111.3962465688013
8.200417202362116,111.91498300921582
7.378652910717537,112.48731747919315
6.595862795032046,113.10721562838037
5.85294427571315,113.78220190416644
5.16193016521,114.51240036668112
4.547555308535925,115.28094396309783
3.9979784624188923,116.1184118926534
3.541850102432302,117.00656707564224
3.189983638140789,117.95897462533642
2.9746692451178345,118.91961895817747
2.898767536887943,119.92612338507286
2.984325272715098,120.92242134582106
3.2375662608310645,121.88995960085506
3.6435080420494144,122.7851243171454
4.2093168354722925,123.62041610135553
4.906315381929881,124.34509531866615
5.702673288071162,124.9331417403728
6.593698299238688,125.38240309309069
7.545633586408801,125.67319850905655
8.539728296692676,125.79903444238793
9.534785229215627,125.75688254151348
10.512944180995232,125.5464544453085
11.450960931730277,125.16719694886211
12.288307952909475,124.64869814667706
13.069872030601507,124.02910497817999
13.81471704898835,123.35547929916386
14.536756947631842,122.65733646545414
15.261880800407386,121.96810609212002
16.016314742965704,121.31005601081851
16.802915039062505,120.71364589843756
17.662693182323135,120.17325474897255
18.554364607881315,119.72808058429365
19.490944630302195,119.37139833737021
20.443771478000883,119.10791921872502
21.42190866008893,118.92538666659823
22.427106821110943,118.81609345983338
23.419575851641138,118.77423206948764
24.42719170503319,118.79271754715447
25.41448797933758,118.87712202999595
26.398777291057637,119.03611486654586
27.375485221818096,119.28508670661454
28.31378689656966,119.64002546589677
29.17672820977867,120.11871646378044
29.943580828057605,120.76513301040832
30.525434754714375,121.58717858526711
30.843171153068546,122.52243026885992
30.905229988098146,123.52360752258306
30.77872763216496,124.51342552933697
30.410518878102305,125.42582212719921
29.73301987826825,126.16205643687253
28.85855285392143,126.63841401753803
27.89535966455937,126.93242300782208
26.92179792848416,127.11613728096565
25.918652605066306,127.24477118644718
24.940151121339802,127.35497149620062
23.9486633539109,127.46663434076909
22.937950844726565,127.58046230468756
21.946122232675556,127.69216353569037
20.948809832393387,127.80448235917692
19.95563292143703,127.91633543763166
18.961177008590703,128.02833255920416
17.98255284941011,128.14063091039512
16.98492455459663,128.26825144931004
15.989540898733079,128.41168689109705
15.012352919732262,128.57082749515624
14.016674285188323,128.7546836465955
13.044774718173406,128.95858554196104
12.073609987867755,129.19020413370598
11.106686649623144,129.45283575162142
10.147752295234401,129.749971613496
9.212623785853985,130.08083237115144
8.281536873442533,130.45776748660802
7.382183736289145,130.87538116279842
6.4968259770821515,131.34840820378008
5.652016717522965,131.86977688327283
4.832460320243836,132.45695146713257
4.063205397670642,133.10088018290548
3.348174080744386,133.80461213294268
2.7062228782079094,134.55219064412955
2.1233301261784883,135.36250060781686
1.603144420738956,136.2383784777237
1.169857870957479,137.13496834471673
0.8084262764900924,138.07043020728827
0.5239792525863648,139.0150443473816
0.30389068455900065,139.98974107482786
0.14556294873473236,140.99145041952227
0.04837020591822453,141.98508784944508
0.004129578678839608,142.97930846593601
0.011490462637385353,143.97133009914043
0.08909413706946302,144.9748588654863
0.2416046088626515,145.96634148636102
0.4676874866243452,146.9314546547722
0.7701144811291247,147.87864064109363
1.1498960358505603,148.80429357786397
1.6076232787531335,149.70463228085512
2.1313519761508237,150.55768139359742
2.7167825246405695,151.36253327080948
3.3596153208193087,152.11828026720988
4.071237363254651,152.83879456593505
4.816989029479623,153.49249182443916
5.615967525754968,154.1005951941844
6.455885333533818,154.6547802043051
7.3226988370826,155.14903521910975
8.220930028623613,155.58870001857602
9.146279304753794,155.97286695742247
10.084033550482738,156.29737222082196
11.039952002020106,156.56581315210872
12.020594515684246,156.77931595813334
13.011250169964507,156.9337100538317
14.007619361457824,157.02808779392242
15.005402486761138,157.06154153312406
16.015646997528076,157.0477178302765
17.001291280353367,157.00363401846812
18.003548220656814,156.92555636806264
19.001688900096827,156.81198199366304
19.976777500000004,156.6639046875
20.96489311396476,156.47356089249337
21.946745699429776,156.24116212969733
22.904813364111746,155.9696044537061
23.8562516784668,155.65275791320803
24.78444052794043,155.2948849728293
25.690082324962912,154.89575537921712
26.5891939302516,154.44703707802893
27.4664277273044,153.95512083439007
28.30793841047015,153.42936374062756
29.129736336956025,152.86142090115547
29.932523919192292,152.25106206262103
30.703394546935595,151.60988203957294
31.443943455810548,150.9398733917236
31.942021291349462,150.93328443660135
32.18973677097999,151.90169453446956
32.542129955292346,152.84184135367013
33.002257161709665,153.71907944991105
33.5846868634671,154.53001390873305
34.28527716227055,155.2457371373087
35.09119820537627,155.84605075706577
35.96152476656437,156.31141730617583
36.90403775783539,156.6603044662237
37.88814923095703,156.89370468292236
38.876669466895464,157.0215075512495
39.866751801123094,157.06159338069116
40.875448875427246,156.99836406860354
41.838527491586284,156.80945633336754
42.78991137192585,156.4819219452128
43.67160771138966,156.02478935126067
44.47812075753696,155.431367245166
45.18128184624016,154.70235950115918
45.73259028143249,153.87183222330958
46.1150435346365,152.9544802323341
46.30988858997822,151.98289561185837
46.31228988528252,150.98477873954772
46.14122254371643,150.00268283996581
69.51125927520752,44.949358064270015
69.51124002462088,45.952217374703274
69.51122079881489,46.9537857381612
69.51120154661638,47.95672901982408
69.51118236378602,48.956058566932
69.51116320717729,49.95402209875024
69.51114431038147,50.9384506764341
69.51112487565983,51.95090250056509
69.51110566821649,52.951514261543444
69.51108638444727,53.956102218834815
69.5110671899414,54.9560400024414
69.51104823141937,55.94368420790542
69.51102900993953,56.94502719964231
69.51100959318455,57.95654305022176
69.51099070288635,58.94063313518501
69.51097142958267,59.94467589049799
69.51095214842441,60.94912782968032
69.5109329086516,61.95142379420005
69.51091375587787,62.949187542597905
69.51089473223708,63.94022410902044
69.51087551917367,64.94112864734106
69.51085614418446,65.95046871002614
69.51083699710843,66.94793563595604
69.51081774653353,67.9507943353752
69.51079878369625,68.93866334399874
69.51077940484679,69.9482045061346
69.5107603662109,70.9400222427271
69.51074096112347,71.95093027223683
69.51072194680034,72.9414814357072
69.51070261751151,73.94844073724798
69.51068336523369,74.95138815045789
69.51066421596421,75.94896934360742
69.51064519570043,76.93982998496702
69.51062597614944,77.94107249444784
69.51060659452529,78.95075820463167
69.5105874374008,79.948748604393
69.51056819265543,80.95130361463725
69.51054924143313,81.93856754038333
69.51052995553005,82.94326666130651
69.51051072907461,83.94486885796515
69.51049130443714,84.95679534641528
69.51047238012421,85.94265742839906
69.51045310625267,86.94672976710496
69.51043390104572,87.94722502300556
69.51041460527571,88.95243816144497
69.51039538442342,89.95374846165268
69.5103761793072,90.95423899015378
69.51035724845293,91.94044184365276
69.51033805179827,92.94049156868331
69.51031882118826,93.9423101962436
69.51029950918907,94.94836879475707
69.51028042852528,95.9423759753335
69.51026112950801,96.94775827977656
69.57191020024776,97.9539231652472
69.76875057376384,98.92965373181589
70.10025871730804,99.87402063350976
70.5532667449808,100.75410265455804
71.131266634593,101.57665739283748
71.81460329807757,102.31044326974862
72.58342410355269,102.93822645309348
73.43403236652372,103.45791573460995
74.34537157143114,103.85522293007783
75.31613109374999,104.12624599609373
76.31295145965575,104.25933215949534
77.3074046355464,104.25486122092082
78.28983774518541,104.11448905033842
79.24761555267334,103.8385049835205
80.16700241839108,103.42841298032403
81.01521597758769,102.89964182648657
81.78133444144784,102.26297176439164
82.45443602115628,101.52918303642271
83.0235989278978,100.70905588496326
83.47790137285708,99.81337055239675
83.80069388187087,98.87440012993142
83.99288861977277,97.88352994371056
84.04525999999998,96.89402451563477
84.04525999999997,95.8816483226776
84.04525999999998,94.88517239110394
84.04525999999997,93.8966966711971
84.04525999999998,92.89770562239075
84.04525999999998,91.88807491915149
84.04525999999997,90.89833766532912
84.04525999999998,89.89357631385876
84.04525999999998,88.88698418121868
84.04525999999998,87.89000615376828
84.04525999999998,86.88182339479764
84.04525999999998,85.8861368085688
84.04525999999998,84.89576060822085
84.04525999999998,83.88895707832877
84.04525999999998,82.89065046301923
84.04525999999998,81.88349452480291
84.04525999999998,80.88318090954647
84.04525999999998,79.89625851831016
84.04525999999998,78.88300885079046
84.04525999999998,77.88490671006114
84.04525999999998,76.89026502830059
84.04711437137006,75.88707542788087
84.11609446573232,74.88859547350988
84.28631977401136,73.91151633869707
84.56406376136778,72.9492540517807
84.94756253901286,72.02511019208319
85.43559635845406,71.14751738530434
86.0170031017695,70.33608319207993
86.68459713503272,69.59699763565058
87.43035679769395,68.93673745613395
88.24539429673194,68.36207435224055
89.13155133179947,67.87450220414289
90.0552636538994,67.49396459366977
91.00366028060569,67.22398505481743
92.0008626437061,67.06441711723306
93.00053841185219,67.03058710904644
94.00293990044317,67.10221087230221
94.97478996133941,67.28215043986765
95.9328076362866,67.59832105386853
96.81063810011676,68.05318660130574
97.60037103906666,68.65772361630424
98.27654235592954,69.4031779267042
98.8144454420956,70.24923771066442
99.21890586504315,71.16136584797725
99.50688167365013,72.12116801906228
99.69093715097844,73.09739872742296
99.78831891174875,74.09234027189984
99.81025999999999,75.086964985317
99.81025999999997,76.0896601640232
99.81025999999999,77.09196173904547
99.81025999999999,78.0870143259488
99.81025999999999,79.08408977599665
99.81025999999999,80.0863906087595
99.81025999999997,81.0936414047502
99.81025999999999,82.08627125685653
99.81025999999999,83.09577019688496
99.81025999999999,84.09636259069283
99.81025999999999,85.09477472627387
99.81025999999999,86.09936889327216
99.81025999999999,87.10277420807482
99.81025999999999,88.09761978706895
99.81025999999999,89.09215256041146
99.81025999999997,90.09282634502827
99.81025999999997,91.10290345876561
99.81025999999999,92.09329383168222
99.81025999999997,93.09959738092348
99.81025999999999,94.08957951115062
99.81025999999999,95.09990148802838
99.81026,96.09746105617462
99.81025999999997,97.08948574218749
99.88900148532747,98.08099968690277
100.10696689882708,99.06010931027905
100.46221643997414,100.00568302111552
100.94052405836715,100.8846746764131
101.5309728821127,101.68632579007969
102.22264603931737,102.39987787602321
103.0046266580878,103.01457244815157
103.86599786653053,103.51965102037268
104.79584279275223,103.90435510659442
105.76124383830188,104.1538836138308
106.74864173574804,104.26685906011463
107.7556610773322,104.24210178433653
108.73299172452116,104.08250393085963
109.69341109647809,103.78523063506782
110.59224412475174,103.36368138390445
111.43674510984144,102.81498808906265
112.19527551830208,102.15809378093891
112.85690825278334,101.40394731317498
113.39990006088672,100.58260910194218
113.83765390850066,99.66832659397124
114.13806733464168,98.72222832473429
114.30631200734803,97.73698907114067
114.34275999999998,96.74636840112358
114.34275999999998,95.73282828611639
114.34275999999998,94.73107875976562
114.34275999999997,93.73227437749357
114.34276,92.73974116571564
114.34276,91.74719155758005
114.34275999999998,90.7366401437824
114.34275999999998,89.74190061721801
114.34275999999998,88.7445756904702
114.34275999999998,87.73735107812591
114.34275999999997,86.74598324780379
114.34276,85.7421927653116
114.34275999999998,84.73202892214086
114.34275999999998,83.73955322965831
114.34276,82.73463525645286
114.34276,81.74138377398104
114.34275999999997,80.73141108386535
114.34275999999998,79.7471630388856
114.34276,78.7310857597584
114.34275999999998,77.72982366910522
114.34275999999997,76.74315232168676
114.34275999999998,75.73881590248695
114.34275999999998,74.73576902581696
114.34276,73.74544284645319
114.34275999999997,72.73641044381857
114.33624691322257,71.74021444150914
114.29599230434557,70.73569313352664
114.21782723350131,69.74275989789994
114.09834872508465,68.74848320458983
113.93713882717581,67.77014117266252
113.7296234320516,66.79590060238577
113.47270098282416,65.82915424830131
113.16325455048865,64.87346807967607
112.79815802353944,63.9325877266048
112.38576776959279,63.03353362102262
111.91400791855921,62.154999040168164
111.37980421169122,61.30116206324511
110.7953432169037,60.49590460779928
110.14488072280118,59.72173162847958
109.45204021630838,59.008701289914434
108.70996245361327,58.347851525878916
107.90934921692636,57.73280504178689
107.08114091510464,57.18586568735043
106.20713184916924,56.69214704828771
105.31157587982176,56.26274238739014
104.37385785189736,55.88536503431588
103.42027798703916,55.568382665123465
102.45455018230177,55.308472568177066
101.48021108122936,55.10231665710771
100.500626435406,54.94660809597434
99.50434303355782,54.836777841553676
98.50822570913515,54.772071593105466
97.49973995564899,54.74917527190261
96.50378610126135,54.76823789659739
95.50994068483053,54.83195096555484
94.50575621582028,54.94405239257813
93.53735750263019,55.10019793972224
92.54777759810605,55.311560781284605
91.58233358673213,55.57170567694903
90.62838537534161,55.88504435434789
89.7009428176975,56.24773296747208
88.80084445336297,56.65934026740342
87.90443939195407,57.13328875280769
87.06238653353807,57.64280637685061
86.2274600543773,58.21654995564223
85.44690337774738,58.822203270493446
84.68746481838797,59.48425077063348
84.04151,60.00692606095076
84.04150999999999,59.00858793411256
84.04150999999999,58.00661375913621
84.04150999999999,57.01640224171188
84.04150999999999,56.005628894235386
84.04150999999999,55.01280130725497
84.04150999999999,54.0183880787328
84.04150999999999,53.01071163047422
84.04150999999999,52.01709306511414
84.04150999999999,51.01008683517427
84.04150999999999,50.006776708214
84.04150999999999,49.0069497004509
84.04150999999999,48.01881027529333
84.04150999999999,47.01763732191492
84.04150999999999,46.01426388002784
84.04150999999999,45.00414175186158
83.98589111721274,44.00910518850983
83.79590952787159,43.04367744248212
83.46455035215376,42.08710192415715
83.00826867015122,41.19502009387911
82.43799223190307,40.37817412052155
81.7646487874484,39.64730617295802
80.99916608682632,39.01315842006207
80.15247188007591,38.48647303070724
79.23549391723631,38.077992173767086
78.27005240461122,37.80076496430175
77.27981142337082,37.661642601451284
76.28734557584164,37.66037935094758
75.29149995062708,37.79658433267697
74.32197691727639,38.07060787904859
73.41211842934248,38.47070904573276
72.57215933776854,38.98665290031433
71.79643802327155,39.6231379036963
71.11538450004576,40.3590439561367
70.53993121748923,41.18343852121234
70.0896713799393,42.065033425072585
69.76116751686095,43.010614025926586
69.56751415588379,43.98722737464905
100.79994742187499,112.61953505859373
100.5416678125,113.58917812499999
100.31591737052916,114.56299905929563
100.09883922273337,115.52509195301529
99.87816184077573,116.50624086408725
99.65639284697082,117.49223321868887
99.43787543824172,118.46375989671645
99.22064061555804,119.4295755162168
98.99997950666493,120.410615295431
98.78034525815083,121.38708054763114
98.56185921262636,122.35843155578442
98.3435538284595,123.3289694240581
98.12370755553037,124.30634705119616
97.90386490560147,125.28369704523321
97.68165811279273,126.27154455896316
97.46213288356552,127.24745712415164
97.24273469951092,128.22278982374667
97.02465911749032,129.19222621275892
96.80541431935299,130.1668412660408
96.58642380595377,131.14030412425484
96.36573786474003,132.12127776857895
96.148814996011,133.08549405117367
95.9279260581365,134.06730182481198
95.7068928006792,135.04970283184048
95.4876075960221,136.02427072476445
95.269238974967,136.99467425022124
95.04701812177427,137.98204420294462
94.82904959543077,138.95019556131993
94.6164740698242,138.43165481719967
94.40629668208231,137.46014217167127
94.19518938140868,136.48452550563812
93.98070838503739,135.49341356946584
93.77176701587088,134.52795800626942
93.55963173311807,133.54778530867037
93.34874776089958,132.57342520538683
93.13617983158112,131.59130927655696
92.92435180164337,130.61263204429147
92.71196067975846,129.6313702536186
92.50071664996956,128.65542263046032
92.28876518096479,127.67621937070429
92.07759721967317,126.70064713781301
91.86536131195544,125.72015131320653
91.65377138195512,124.7426490798205
91.44153388753986,123.76216381349798
91.23108052159122,122.78992870818789
91.01950091089985,121.8124981954737
90.80863259739436,120.83836086443895
90.59770388614177,119.86395158689318
90.38395894834935,118.87653973792528
90.1741662500423,117.90739330653881
89.95793399658201,116.9188266769409
89.72821094371794,115.9462840316057
89.4784928502035,114.98857121180592
89.19558888710498,114.03309789623914
88.8621081154531,113.07912271488306
88.4295351641587,112.19430904852075
87.88450034509955,111.3451167942941
87.25092042708208,110.57455292669906
86.53706029436587,109.88814713511466
85.73511124999999,109.28066249999999
84.86705570600031,108.77227866444586
83.95993674206917,108.37558878281934
83.00592121358571,108.0853925852835
82.01327400480946,107.90721976121736
81.01055853385095,107.84662365371211
80.02854535340724,107.90139506216941
79.03477129719562,108.07545746036655
78.07634949116229,108.36315584633348
77.16241416306843,108.75865849546007
76.30209954067527,109.25613368313608
75.49015383781908,109.86183636639116
74.76592750722517,110.54740934810451
74.12289690953551,111.31734966199694
73.5797326633328,112.14912532713113
73.15379558593747,113.04035488281248
72.83696957580564,114.00567890319823
72.57573424266337,114.96825331482884
72.34574047150133,115.93534388098715
72.13184001953121,116.92050136718748
71.92691538533617,117.88495448619909
71.7174778765731,118.8679249438966
71.50837956982211,119.84930382714005
71.29998201145892,120.82739422249793
71.09270198746627,121.80023998055808
70.88377132691505,122.78083321170382
70.67504258255585,123.76047918086836
70.46697790336124,124.73700886076237
70.25905661727752,125.71286599720327
70.05009759678897,126.69359413023888
69.84174301993392,127.67148590985637
69.63227606141051,128.65459914678905
69.42632741815498,129.62120016528493
69.21569448748994,130.6097872236449
69.00831410668947,131.5831096007951
68.79962449187221,132.5625777874767
68.59177226460156,133.53811699729263
68.38168735669488,134.52413668494404
68.17324922443863,135.50242933604716
67.96647378355657,136.47292092840036
67.7564790506122,137.45852624091168
